Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-all-epo-0.7epoRat-frombvh-0,157.0,80.0,16649,40242,9706,143163,3686400,182951640,19919329,2.879,697093291,68196586,4,4,all,frombvh,epo,0,0.7,2776,7607,4477,12.697,2.0,26.0,11.35,66596
4wide-4simd-all-epo-0.8epoRat-direct-0,268.0,62.0,18702,48645,7462,143163,3686400,151995643,19296848,3.321,597168597,58492814,4,4,all,direct,epo,0,0.8,619,10297,725,10.085,3.0,17.0,8.775,74808
4wide-4simd-all-epo-0.8epoRat-frombvh-0,162.0,84.0,16438,39540,9775,143163,3686400,186698085,19483079,2.313,713823840,66275923,4,4,all,frombvh,epo,0,0.8,2606,10197,5848,13.047,2.0,27.0,11.709,65752
4wide-4simd-all-epo-0.9epoRat-direct-0,419.0,81.0,17560,45005,7676,143163,3686400,154619064,19556829,2.499,608121259,60466951,4,4,all,direct,epo,0,0.9,751,14976,2110,11.122,3.0,18.0,9.808,70240
4wide-4simd-all-epo-0.9epoRat-frombvh-0,166.0,86.0,15843,38096,9434,143163,3686400,191842791,20296605,1.877,732387393,67526883,4,4,all,frombvh,epo,0,0.9,2393,13793,7666,13.682,2.0,28.0,12.341,63372
4wide-4simd-all-sah-0epoRat-direct-0,81.0,25.0,16105,44999,3317,143163,3686400,139422998,22936920,20.297,551022983,75260243,4,4,all,direct,sah,0,0,81,2880,32,8.8,4.0,12.0,7.475,64420
4wide-4simd-all-sah-0epoRat-frombvh-0,64.0,20.0,11023,26990,6080,143163,3686400,146783031,30142127,21.202,558352503,110173085,4,4,all,frombvh,sah,0,0,1570,1413,1521,8.789,3.0,12.0,7.457,44092
4wide-4simd-none-epo-0.1epoRat-direct-0,181.0,,17224,50835,838,143163,3686400,138248912,20166987,15.763,546999154,60118999,4,4,none,direct,epo,0,0.1,,,,8.964,3.0,11.0,7.621,68896
4wide-4simd-none-epo-0.1epoRat-frombvh-0,84.0,,16534,33110,16493,143163,3686400,147584597,24972542,16.878,564601815,88708721,4,4,none,frombvh,epo,0,0.1,,,,9.233,3.0,13.0,7.979,66136
4wide-4simd-none-epo-0.2epoRat-direct-0,189.0,,17900,52788,913,143163,3686400,141004820,20102295,12.24,560101767,57928347,4,4,none,direct,epo,0,0.2,,,,9.074,3.0,12.0,7.731,71600
4wide-4simd-none-epo-0.2epoRat-frombvh-0,89.0,,18708,37468,18657,143163,3686400,148186240,23210187,13.085,566284410,81715260,4,4,none,frombvh,epo,0,0.2,,,,9.475,3.0,13.0,8.226,74832
4wide-4simd-none-epo-0.3epoRat-direct-0,188.0,,18315,53890,1056,143163,3686400,141717993,19939869,9.896,561159772,57046267,4,4,none,direct,epo,0,0.3,,,,9.491,3.0,13.0,8.14,73260
4wide-4simd-none-epo-0.3epoRat-frombvh-0,87.0,,20165,40342,20154,143163,3686400,152894551,21945237,10.508,585846161,76413297,4,4,none,frombvh,epo,0,0.3,,,,10.005,3.0,16.0,8.758,80660
4wide-4simd-none-epo-0.4epoRat-direct-0,191.0,,18814,55334,1109,143163,3686400,140610208,19761104,8.126,556462223,54926396,4,4,none,direct,epo,0,0.4,,,,9.546,3.0,14.0,8.194,75256
4wide-4simd-none-epo-0.4epoRat-frombvh-0,90.0,,21258,42546,21229,143163,3686400,151590751,21741742,8.32,582623531,74773068,4,4,none,frombvh,epo,0,0.4,,,,10.33,3.0,17.0,9.088,85032
4wide-4simd-none-epo-0.5epoRat-direct-0,259.0,,19052,56037,1120,143163,3686400,147986064,19370794,6.035,587475982,55364576,4,4,none,direct,epo,0,0.5,,,,9.643,3.0,14.0,8.295,76208
4wide-4simd-none-epo-0.5epoRat-frombvh-0,100.0,,22406,44646,22573,143163,3686400,163875936,20236302,5.458,628534251,67661910,4,4,none,frombvh,epo,0,0.5,,,,10.728,3.0,17.0,9.481,89624
4wide-4simd-none-epo-0.6epoRat-direct-0,267.0,,19351,56908,1146,143163,3686400,151019376,19710038,4.893,598260551,55607468,4,4,none,direct,epo,0,0.6,,,,9.76,3.0,14.0,8.415,77404
4wide-4simd-none-epo-0.6epoRat-frombvh-0,101.0,,23180,46271,23270,143163,3686400,171591931,20742964,4.15,659156621,67013712,4,4,none,frombvh,epo,0,0.6,,,,11.026,3.0,18.0,9.783,92720
4wide-4simd-none-epo-0.7epoRat-direct-0,267.0,,19758,58081,1194,143163,3686400,151013606,19114833,4.026,598840764,52286814,4,4,none,direct,epo,0,0.7,,,,9.994,3.0,17.0,8.647,79032
4wide-4simd-none-epo-0.7epoRat-frombvh-0,158.0,,23902,47849,23858,143163,3686400,182489205,20392477,2.865,696985556,66310942,4,4,none,frombvh,epo,0,0.7,,,,12.981,2.0,26.0,11.749,95608
4wide-4simd-none-epo-0.8epoRat-direct-0,269.0,,20046,58942,1197,143163,3686400,152239892,19334749,3.322,603893005,52551712,4,4,none,direct,epo,0,0.8,,,,10.191,3.0,17.0,8.843,80184
4wide-4simd-none-epo-0.8epoRat-frombvh-0,161.0,,24892,49737,24940,143163,3686400,186687880,19737092,2.304,713264015,63615242,4,4,none,frombvh,epo,0,0.8,,,,13.435,2.0,28.0,12.174,99568
4wide-4simd-none-epo-0.9epoRat-direct-0,421.0,,20421,59981,1283,143163,3686400,155078109,19295843,2.499,615805808,52534737,4,4,none,direct,epo,0,0.9,,,,11.344,3.0,18.0,9.987,81684
4wide-4simd-none-epo-0.9epoRat-frombvh-0,166.0,,25902,51889,25818,143163,3686400,191426636,19972379,1.875,733567761,62201048,4,4,none,frombvh,epo,0,0.9,,,,14.245,2.0,29.0,13.001,103608
4wide-4simd-none-sah-0epoRat-direct-0,81.0,,16218,47879,776,143163,3686400,139452238,23243579,20.39,553023151,73357727,4,4,none,direct,sah,0,0,,,,8.819,4.0,12.0,7.476,64872
4wide-4simd-none-sah-0epoRat-frombvh-0,63.0,,14114,28403,13940,143163,3686400,142890294,30543901,21.179,544457290,110357973,4,4,none,frombvh,sah,0,0,,,,8.909,3.0,12.0,7.665,56456
8wide-8simd-all-epo-0.1epoRat-direct-0,261.0,46.0,5848,35430,5507,143163,3686400,89293646,21341886,12.42,684567663,113419462,8,8,all,direct,epo,0,0.1,183,4798,46,5.715,2.0,8.0,4.582,46784
8wide-8simd-all-epo-0.1epoRat-frombvh-0,66.0,34.0,2958,16310,4397,143163,3686400,102334488,27222127,13.775,744699544,184877908,8,8,all,frombvh,epo,0,0.1,1700,187,711,5.864,2.0,8.0,4.72,23664
8wide-8simd-all-epo-0.2epoRat-direct-0,257.0,45.0,5808,34999,5658,143163,3686400,87691976,20746979,10.599,667858753,104003060,8,8,all,direct,epo,0,0.2,244,5065,50,5.733,2.0,7.0,4.602,46464
8wide-8simd-all-epo-0.2epoRat-frombvh-0,69.0,39.0,3305,18218,4918,143163,3686400,104194570,26468341,12.832,753484245,179496057,8,8,all,frombvh,epo,0,0.2,1992,265,850,6.017,2.0,9.0,4.875,26440
8wide-8simd-all-epo-0.3epoRat-direct-0,286.0,51.0,5907,35069,6281,143163,3686400,94547110,22506157,10.488,723328567,117090257,8,8,all,direct,epo,0,0.3,361,6278,89,5.808,2.0,8.0,4.677,47256
8wide-8simd-all-epo-0.3epoRat-frombvh-0,69.0,43.0,3529,19320,5384,143163,3686400,100687501,25044681,10.205,734016329,169007497,8,8,all,frombvh,epo,0,0.3,2093,316,889,6.355,2.0,10.0,5.232,28232
8wide-8simd-all-epo-0.4epoRat-direct-0,292.0,51.0,5975,35499,6327,143163,3686400,90346852,21003840,8.445,686991247,104721519,8,8,all,direct,epo,0,0.4,424,6645,96,5.867,2.0,8.0,4.736,47800
8wide-8simd-all-epo-0.4epoRat-frombvh-0,72.0,49.0,3765,20499,5857,143163,3686400,107154673,22033955,9.131,755317546,142905930,8,8,all,frombvh,epo,0,0.4,2166,409,969,6.537,2.0,11.0,5.416,30120
