Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.7epoRat-direct-2,14615.0,,378137,770109,364317,2625112,6264000,675528791,86871617,2.206,2575100275,258655254,4,4,none,direct,epo,2,0.7,,,,14.761,1.0,27.0,13.62,1512548
4wide-4simd-none-epo-0.7epoRat-direct-3,24165.0,,350211,1025886,24762,2625112,6264000,811267430,122900109,2.682,3186503430,314380980,4,4,none,direct,epo,3,0.7,,,,14.131,1.0,26.0,12.796,1400844
4wide-4simd-none-epo-0.7epoRat-frombvh-1,4025.0,,419673,831416,427618,2625112,6264000,853883373,103950286,2.678,3324801267,305882940,4,4,none,frombvh,epo,1,0.7,,,411728,15.634,1.0,31.0,14.402,1678692
4wide-4simd-none-epo-0.7epoRat-frombvh-2,951.0,,406714,831416,388741,2625112,6264000,1030261358,107417622,1.664,3251020628,320199055,4,4,none,frombvh,epo,2,0.7,,,,19.739,2.0,38.0,18.284,1626856
4wide-4simd-none-epo-0.8epoRat-direct-1,4033.0,,531880,798884,796771,2625112,6264000,1604466694,128014391,1.292,4279556436,411677128,4,4,none,direct,epo,1,0.8,,,,34.606,1.0,81.0,33.314,2127520
4wide-4simd-none-epo-0.8epoRat-direct-2,15228.0,,400621,788370,413508,2625112,6264000,622959789,87820264,1.639,2349974437,262118783,4,4,none,direct,epo,2,0.8,,,,15.497,1.0,30.0,14.369,1602484
4wide-4simd-none-epo-0.8epoRat-direct-3,24537.0,,362107,1059320,27016,2625112,6264000,739993857,115714971,1.78,2917246463,287824907,4,4,none,direct,epo,3,0.8,,,,16.5,1.0,27.0,15.152,1448428
4wide-4simd-none-epo-0.8epoRat-frombvh-1,7396.0,,461985,880906,505064,2625112,6264000,1136757832,144031461,1.432,4299848702,435672184,4,4,none,frombvh,epo,1,0.8,,,418906,19.853,1.0,39.0,18.608,1847940
4wide-4simd-none-epo-0.8epoRat-frombvh-2,985.0,,431428,880906,413393,2625112,6264000,1278756326,140869669,1.289,3914311765,433106653,4,4,none,frombvh,epo,2,0.8,,,,22.178,2.0,44.0,20.718,1725712
4wide-4simd-none-epo-0.9epoRat-direct-1,4267.0,,613571,832596,1008132,2625112,6264000,2099202913,138316891,1.109,5204687453,415163023,4,4,none,direct,epo,1,0.9,,,,39.522,1.0,99.0,38.149,2454284
4wide-4simd-none-epo-0.9epoRat-direct-2,15756.0,,428223,809295,475389,2625112,6264000,642931050,85299664,1.384,2423459834,248966783,4,4,none,direct,epo,2,0.9,,,,16.351,1.0,32.0,15.248,1712892
4wide-4simd-none-epo-0.9epoRat-direct-3,25230.0,,375743,1097697,29547,2625112,6264000,816440885,111453478,1.331,3227003637,272033893,4,4,none,direct,epo,3,0.9,,,,17.593,2.0,35.0,16.255,1502972
4wide-4simd-none-epo-0.9epoRat-frombvh-1,11307.0,,530520,930650,660925,2625112,6264000,1375353757,134760611,1.119,4907521878,383128100,4,4,none,frombvh,epo,1,0.9,,,400115,24.558,1.0,57.0,23.298,2122080
4wide-4simd-none-epo-0.9epoRat-frombvh-2,1039.0,,455182,930650,434911,2625112,6264000,1399705130,136842333,1.151,4338429041,389483289,4,4,none,frombvh,epo,2,0.9,,,,22.198,2.0,44.0,20.756,1820728
4wide-4simd-none-sah-0epoRat-direct-1,646.0,,258799,628702,147710,2625112,6264000,756400325,162133826,24.085,2857614392,549685046,4,4,none,direct,sah,1,0,,,,11.571,1.0,17.0,10.266,1035196
4wide-4simd-none-sah-0epoRat-direct-2,4592.0,,240621,631204,90674,2625112,6264000,562496328,110308246,22.393,2198656746,367472267,4,4,none,direct,sah,2,0,,,,11.376,2.0,16.0,10.076,962484
4wide-4simd-none-sah-0epoRat-direct-3,7601.0,,235210,696760,8885,2625112,6264000,716583212,131356529,23.941,2848188578,425017706,4,4,none,direct,sah,3,0,,,,12.447,1.0,19.0,11.115,940840
4wide-4simd-none-sah-0epoRat-frombvh-1,1090.0,,195434,432505,153812,2625112,6264000,635943680,195811058,24.642,2487212257,704634129,4,4,none,frombvh,sah,1,0,,,237056,12.108,1.0,21.0,10.861,781736
4wide-4simd-none-sah-0epoRat-frombvh-2,432.0,,210440,432505,198830,2625112,6264000,753277344,218423988,26.533,2334779570,789928719,4,4,none,frombvh,sah,2,0,,,,13.252,1.0,23.0,11.804,841760
8wide-8simd-none-epo-0.1epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.1,,,,,,,,
