Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-all-epo-0.8epoRat-frombvh-0,879.0,1029.0,78765,411251,140119,2625112,6264000,658987912,120853630,2.606,4821747867,733937889,8,8,all,frombvh,epo,0,0.8,38361,50740,36597,11.247,1.0,24.0,10.138,630120
8wide-8simd-all-epo-0.9epoRat-direct-0,1561.0,742.0,94594,541039,121134,2625112,6264000,414505545,110601432,6.253,3151704787,612697158,8,8,all,direct,epo,0,0.9,9971,120732,2586,8.048,1.0,12.0,6.931,756752
8wide-8simd-all-epo-0.9epoRat-frombvh-0,905.0,1212.0,82686,425594,153223,2625112,6264000,702455528,127529930,2.264,5013421100,724867318,8,8,all,frombvh,epo,0,0.9,39458,73159,44268,11.649,1.0,22.0,10.555,661488
8wide-8simd-all-sah-0epoRat-direct-0,693.0,333.0,77087,473868,65756,2625112,6264000,385732729,127838377,15.503,2963235044,795285659,8,8,all,direct,sah,0,0,2337,50639,505,7.066,1.0,10.0,5.941,616696
8wide-8simd-all-sah-0epoRat-frombvh-0,360.0,205.0,41509,225449,65129,2625112,6264000,391492762,160131616,16.671,2877337896,1106665755,8,8,all,frombvh,sah,0,0,23421,1913,11206,7.269,1.0,11.0,6.138,332072
8wide-8simd-none-epo-0.1epoRat-direct-0,1302.0,,83703,544859,41077,2625112,6264000,392289074,133716714,14.499,3049550581,755589644,8,8,none,direct,epo,0,0.1,,,,7.106,1.0,10.0,5.963,669624
8wide-8simd-none-epo-0.1epoRat-frombvh-0,389.0,,88237,264351,353323,2625112,6264000,387464307,130688436,14.629,2732820592,869953879,8,8,none,frombvh,epo,0,0.1,,,,7.443,1.0,11.0,6.454,705896
8wide-8simd-none-epo-0.2epoRat-direct-0,1349.0,,87593,566905,46261,2625112,6264000,407359106,128141156,12.922,3109984478,633855748,8,8,none,direct,epo,0,0.2,,,,7.298,1.0,11.0,6.154,700744
8wide-8simd-none-epo-0.2epoRat-frombvh-0,471.0,,99026,297545,395652,2625112,6264000,402345082,120151825,12.249,2848939525,768878851,8,8,none,frombvh,epo,0,0.2,,,,7.865,1.0,12.0,6.871,792208
8wide-8simd-none-epo-0.3epoRat-direct-0,1457.0,,91247,586738,52006,2625112,6264000,393353939,118911422,11.187,2934552705,597974769,8,8,none,direct,epo,0,0.3,,,,7.379,1.0,10.0,6.238,729976
8wide-8simd-none-epo-0.3epoRat-frombvh-0,498.0,,108420,324860,434095,2625112,6264000,424616128,122484023,10.745,3032581350,772453256,8,8,none,frombvh,epo,0,0.3,,,,8.168,1.0,12.0,7.168,867360
8wide-8simd-none-epo-0.4epoRat-direct-0,1512.0,,93979,601956,55912,2625112,6264000,380587464,131624652,10.362,2895509487,711323206,8,8,none,direct,epo,0,0.4,,,,7.51,1.0,11.0,6.369,751832
8wide-8simd-none-epo-0.4epoRat-frombvh-0,607.0,,117555,350272,472628,2625112,6264000,425480558,105412839,8.797,3068678577,650398370,8,8,none,frombvh,epo,0,0.4,,,,8.686,1.0,14.0,7.704,940440
8wide-8simd-none-epo-0.5epoRat-direct-0,1570.0,,97700,622487,61428,2625112,6264000,402626872,116207795,9.251,3102043519,564920196,8,8,none,direct,epo,0,0.5,,,,7.636,1.0,11.0,6.497,781600
8wide-8simd-none-epo-0.5epoRat-frombvh-0,525.0,,125287,375440,501584,2625112,6264000,489544067,113272993,7.725,3544850011,676320634,8,8,none,frombvh,epo,0,0.5,,,,8.833,1.0,15.0,7.835,1002296
8wide-8simd-none-epo-0.6epoRat-direct-0,1591.0,,99688,631954,65877,2625112,6264000,376425710,114266496,8.1,2885770551,576284836,8,8,none,direct,epo,0,0.6,,,,7.855,1.0,12.0,6.716,797504
8wide-8simd-none-epo-0.6epoRat-frombvh-0,765.0,,134467,403779,537505,2625112,6264000,489835090,93930582,4.727,3538619450,541984172,8,8,none,frombvh,epo,0,0.6,,,,9.681,1.0,17.0,8.686,1075736
8wide-8simd-none-epo-0.7epoRat-direct-0,1594.0,,102080,642190,72385,2625112,6264000,403046660,131757764,6.925,3113872062,695942983,8,8,none,direct,epo,0,0.7,,,,7.911,1.0,11.0,6.761,816640
8wide-8simd-none-epo-0.7epoRat-frombvh-0,859.0,,143666,431797,573880,2625112,6264000,534866791,103940103,3.47,3829113656,551711630,8,8,none,frombvh,epo,0,0.7,,,,10.201,1.0,20.0,9.188,1149328
8wide-8simd-none-epo-0.8epoRat-direct-0,1724.0,,104128,650612,78299,2625112,6264000,408715087,167464752,6.646,3142416048,938907904,8,8,none,direct,epo,0,0.8,,,,7.991,1.0,11.0,6.846,833024
8wide-8simd-none-epo-0.8epoRat-frombvh-0,878.0,,153723,461991,614085,2625112,6264000,644927087,123778024,2.528,4524532710,667176669,8,8,none,frombvh,epo,0,0.8,,,,11.366,1.0,24.0,10.365,1229784
8wide-8simd-none-epo-0.9epoRat-direct-0,1604.0,,107151,661771,88301,2625112,6264000,408220462,115730817,6.13,3158090441,551357775,8,8,none,direct,epo,0,0.9,,,,8.108,1.0,12.0,6.97,857208
8wide-8simd-none-epo-0.9epoRat-frombvh-0,909.0,,166412,498753,666146,2625112,6264000,706699083,125634349,2.224,4969125494,631291714,8,8,none,frombvh,epo,0,0.9,,,,11.83,1.0,24.0,10.829,1331296
8wide-8simd-none-sah-0epoRat-direct-0,672.0,,79929,524507,35011,2625112,6264000,383669793,130508917,15.816,3014131512,763324657,8,8,none,direct,sah,0,0,,,,7.091,1.0,10.0,5.945,639432
8wide-8simd-none-sah-0epoRat-frombvh-0,376.0,,76136,227362,305605,2625112,6264000,385958299,163993936,16.778,2684983605,1123461919,8,8,none,frombvh,sah,0,0,,,,7.384,1.0,11.0,6.398,609088
