Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.8epoRat-direct-2,50775.0,,1109382,2759318,568829,7219557,5595136,533893289,87191923,1.451,2067764901,255153311,4,4,none,direct,epo,2,0.8,,,,12.815,3.0,21.0,11.504,4437528
4wide-4simd-none-epo-0.8epoRat-direct-3,85914.0,,1170107,3409130,101192,7219557,5595136,582560832,90194734,1.408,2318874597,230994411,4,4,none,direct,epo,3,0.8,,,,13.154,1.0,20.0,11.826,4680428
4wide-4simd-none-epo-0.8epoRat-frombvh-1,9548.0,,1249620,2701480,1047381,7219557,5595136,593987934,89588712,1.466,2314201732,279745424,4,4,none,frombvh,epo,1,0.8,,,1451859,13.888,3.0,26.0,12.669,4998480
4wide-4simd-none-epo-0.8epoRat-frombvh-2,1700.0,,1318841,2701480,1255044,7219557,5595136,678355229,90487980,1.409,2157978473,282351935,4,4,none,frombvh,epo,2,0.8,,,,15.813,4.0,29.0,14.371,5275364
4wide-4simd-none-epo-0.9epoRat-direct-1,6484.0,,2028125,2672700,3411676,7219557,5595136,949489711,88783812,1.182,2687470722,273157593,4,4,none,direct,epo,1,0.9,,,,22.307,2.0,57.0,20.672,8112500
4wide-4simd-none-epo-0.9epoRat-direct-2,52849.0,,1200705,2886038,716078,7219557,5595136,545852934,87533877,1.281,2095568843,245007167,4,4,none,direct,epo,2,0.9,,,,13.263,2.0,22.0,11.941,4802820
4wide-4simd-none-epo-0.9epoRat-direct-3,87379.0,,1215211,3530109,115525,7219557,5595136,603742163,92214423,1.223,2401456052,227410262,4,4,none,direct,epo,3,0.9,,,,13.883,1.0,22.0,12.554,4860844
4wide-4simd-none-epo-0.9epoRat-frombvh-1,14737.0,,1465525,2940323,1456253,7219557,5595136,676821698,88071953,1.324,2557701957,263550973,4,4,none,frombvh,epo,1,0.9,,,1474797,16.1,2.0,34.0,14.874,5862100
4wide-4simd-none-epo-0.9epoRat-frombvh-2,1874.0,,1412741,2940323,1297901,7219557,5595136,738769856,91086937,1.201,2391453161,271975002,4,4,none,frombvh,epo,2,0.9,,,,16.84,2.0,31.0,15.383,5650964
4wide-4simd-none-sah-0epoRat-direct-1,2068.0,,790848,2044103,328442,7219557,5595136,574920944,109678588,7.254,2235498285,378252355,4,4,none,direct,sah,1,0,,,,11.95,3.0,15.0,10.665,3163392
4wide-4simd-none-sah-0epoRat-direct-2,14594.0,,699895,1933433,166253,7219557,5595136,511072884,104537451,6.809,2020052129,354093853,4,4,none,direct,sah,2,0,,,,11.886,3.0,15.0,10.581,2799580
4wide-4simd-none-sah-0epoRat-direct-3,24142.0,,729093,2153880,33400,7219557,5595136,559509013,111583472,7.829,2232185882,363034570,4,4,none,direct,sah,3,0,,,,11.761,3.0,16.0,10.436,2916372
4wide-4simd-none-sah-0epoRat-frombvh-1,3746.0,,585642,1286122,470805,7219557,5595136,536104356,133315349,7.938,2086509283,492342569,4,4,none,frombvh,sah,1,0,,,700479,12.773,3.0,20.0,11.521,2342568
4wide-4simd-none-sah-0epoRat-frombvh-2,1231.0,,620221,1286122,574542,7219557,5595136,583145635,137109789,8.047,1915753585,506638333,4,4,none,frombvh,sah,2,0,,,,13.635,3.0,20.0,12.236,2480884
8wide-8simd-none-epo-0.1epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-direct-2,116669.0,,379732,1625362,1032763,7219557,5595136,389391836,87854925,4.269,2631909152,478958135,8,8,none,direct,epo,2,0.1,,,,8.595,2.0,11.0,7.476,3037856
8wide-8simd-none-epo-0.1epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-frombvh-1,5499.0,,182579,772972,505082,7219557,5595136,409049410,107609796,4.891,3120031534,763801996,8,8,none,frombvh,epo,1,0.1,,,590392,10.585,1.0,19.0,9.603,1460632
8wide-8simd-none-epo-0.1epoRat-frombvh-2,1194.0,,170523,772972,420690,7219557,5595136,380587954,111785831,4.429,2210529374,794916675,8,8,none,frombvh,epo,2,0.1,,,,9.455,2.0,16.0,8.272,1364184
8wide-8simd-none-epo-0.2epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-direct-2,117452.0,,397429,1669801,1112203,7219557,5595136,390797422,86321834,3.561,2634781581,464275410,8,8,none,direct,epo,2,0.2,,,,8.622,2.0,11.0,7.504,3179432
8wide-8simd-none-epo-0.2epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-frombvh-1,6263.0,,205222,869098,567457,7219557,5595136,414098291,95665552,3.903,3169522468,676531159,8,8,none,frombvh,epo,1,0.2,,,663875,10.704,1.0,19.0,9.723,1641776
8wide-8simd-none-epo-0.2epoRat-frombvh-2,1196.0,,191204,869098,469331,7219557,5595136,404866071,100486886,4.167,2253944066,710720561,8,8,none,frombvh,epo,2,0.2,,,,10.085,2.0,16.0,8.9,1529632
8wide-8simd-none-epo-0.3epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-direct-2,115835.0,,401314,1670931,1138268,7219557,5595136,390807778,85974432,3.052,2632068144,462493187,8,8,none,direct,epo,2,0.3,,,,8.629,2.0,11.0,7.512,3210512
8wide-8simd-none-epo-0.3epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-frombvh-1,6764.0,,221300,937008,612093,7219557,5595136,417358273,90843523,3.238,3189382205,639233161,8,8,none,frombvh,epo,1,0.3,,,715707,10.726,2.0,19.0,9.745,1770400
8wide-8simd-none-epo-0.3epoRat-frombvh-2,1244.0,,205709,937008,502956,7219557,5595136,384453123,93449642,3.152,2265639774,659719096,8,8,none,frombvh,epo,2,0.3,,,,9.497,2.0,16.0,8.313,1645672
8wide-8simd-none-epo-0.4epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.4,,,,,,,,
